LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,label
0.0878295898383893,0.09228515624436735,0.05957031249636412,0.08355712890115008,0.09008789061950147,0.100646972650107,0.07781982421400026,0.10015869140013679,0.12561035155483335,0.1824340820201151,0
0.0878295898383893,0.09228515624436735,0.05957031249636412,0.08355712890115008,0.09008789061950147,0.100646972650107,0.07781982421400026,0.10015869140013679,0.12561035155483335,0.1824340820201151,0
0.09936523436893523,0.09698486327533051,0.05944824218387157,0.08142089843253046,0.09594726561914384,0.08917236327580735,0.0721435546830967,0.0963134765566215,0.1199340820239298,0.18927001951969788,0
0.07739257812027633,0.0989379882752113,0.04443359374728799,0.07629394530784339,0.09613037108788267,0.11163330077443644,0.08209228515123948,0.10791015624341369,0.13763427733534947,0.16754150389602407,0
0.09936523436893523,0.09698486327533051,0.05944824218387157,0.08142089843253046,0.09594726561914384,0.08917236327580735,0.0721435546830967,0.0963134765566215,0.1199340820239298,0.18927001951969788,0
0.10546874999356269,0.10455322264986858,0.05456542968416959,0.06646728515219316,0.08264160155745595,0.07464599608919396,0.06256103515243158,0.10760498046218231,0.1343994140542969,0.20709228514361008,0
0.12188720702381059,0.10729980468095093,0.05554199218410998,0.060607910152550785,0.07080078124567867,0.06768798827711865,0.052185058590564874,0.10894775389960036,0.13867187499153613,0.21636962889304384,0
0.13018798827330394,0.10443115233737603,0.05456542968416959,0.05316162109050527,0.06182861327747628,0.06475830077729747,0.0581665039026998,0.10870361327461525,0.1479492187409699,0.21624755858055128,0
0.13024902342955022,0.10430908202488348,0.05462646484041586,0.05316162109050527,0.06182861327747628,0.06469726562105119,0.058105468746453524,0.10864257811836898,0.14801025389721617,0.21636962889304384,0
0.11322021483683958,0.09997558593139798,0.05627441405906528,0.06958007812075316,0.07922363280766458,0.07940673827640339,0.06512451171477511,0.0994262695251815,0.13378906249183417,0.20397949217505007,0
0.11322021483683958,0.09997558593139798,0.05627441405906528,0.06958007812075316,0.07922363280766458,0.07940673827640339,0.06512451171477511,0.0994262695251815,0.13378906249183417,0.20397949217505007,0
0.11688232421161607,0.10534667968107014,0.05780029296522215,0.06170654296498373,0.0736083984330073,0.07550048827664181,0.0675659179646261,0.10205078124377132,0.13452148436678946,0.20501708983123673,0
0.11688232421161607,0.10534667968107014,0.05780029296522215,0.06170654296498373,0.0736083984330073,0.07550048827664181,0.0675659179646261,0.10205078124377132,0.13452148436678946,0.20501708983123673,0
0.12414550780492276,0.09985351561890542,0.0477905273408331,0.052734374996781345,0.062194824214953925,0.06994628905823082,0.06030273437131941,0.10363769530617445,0.16491699217743427,0.21447753904940933,0
0.1322631835856773,0.10394287108740582,0.04980468749696016,0.055603027340356256,0.05993652343384177,0.06695556640216335,0.05786132812146842,0.10229492186875641,0.15075683592829853,0.2205810546740368,0
0.12414550780492276,0.09985351561890542,0.0477905273408331,0.052734374996781345,0.062194824214953925,0.07000732421447708,0.06030273437131941,0.10363769530617445,0.16491699217743427,0.21441650389316305,0
0.08154296874502301,0.09039306640073284,0.052734374996781345,0.08776855468214304,0.10577392577479407,0.11212158202440664,0.08117675780754537,0.0928955078068301,0.12298583983624353,0.17260742186446487,0
0.08154296874502301,0.09039306640073284,0.052734374996781345,0.08776855468214304,0.10577392577479407,0.11212158202440664,0.08117675780754537,0.0928955078068301,0.12298583983624353,0.17260742186446487,0
